date,txCount,marketcap(USD),price(USD),exchangeVolume(USD),fees,generatedCoins,activeAddresses,medianFee,averageDifficulty,paymentCount,blockCount,blockSize
2017-11-19,4284,2009707518.0043252,130.72,42133000.0,79.32090336,4304.322912217307,20086,0.0131348,29457176874.51226,5877,734,68948693
2017-11-20,5092,1991521252.9868886,129.5,59945400.0,95.24571162,4226.997835424064,26947,0.01311576,31411718475.814404,8068,722,89002643
2017-11-21,5857,2092913018.4704385,136.1,72701504.0,138.50037869,4104.064158908012,28867,0.013104,30928710876.72792,8017,702,94673287
2017-11-22,7741,2186188710.8435073,142.08,189472000.0,164.2434566,4436.943292540978,37217,0.0130816,31674642409.048683,10253,760,122648775
2017-11-23,6429,2556573323.2212977,166.11,109392000.0,149.66495868,4104.224806586966,34366,0.01306704,33335109367.24432,9292,704,108076872
2017-11-24,5845,2441978560.676248,158.62,69178000.0,145.89208898,4283.820449443647,30286,0.01304912,32610708292.038044,8516,736,97885778
2017-11-25,5464,2463782561.552422,159.99,64076700.0,134.51922662,3994.471566145792,25401,0.01303148,33104149672.48326,7881,687,90121389
2017-11-26,4884,2596667390.112505,168.57,61100400.0,96.62410534,4286.004716865963,23567,0.01300992,33407017830.19512,6876,738,79964125
2017-11-27,6160,2510267759.3918915,162.92,81489696.0,129.92856284,4122.408327874471,29775,0.01299368,32707743564.66245,9275,711,104330986
2017-11-28,7213,2702462467.698932,175.35,179179008.0,134.41410295,4227.009335356341,37517,0.0129752,33238433281.271233,9251,730,113792744
2017-11-29,7783,3142624019.7479033,203.91,178828000.0,141.82612177,4127.98449883133,38895,0.0129556,33228960848.140057,10878,714,127093925
2017-11-30,6468,2628979085.0309205,170.49,128112000.00000001,114.60434768,4163.989747688256,30577,0.01293712,32419912357.2982,8885,721,104251568
2017-12-01,5916,2772067371.855871,179.72,70430496.0,127.55852514,4186.842485684253,27762,0.01292256,32550863128.94215,8061,726,94793597
2017-12-02,5201,2944340668.3939815,190.83,80791104.0,107.52997876,4301.341043939258,25364,0.01290296,33804312075.544846,7754,747,87521263
2017-12-03,6970,3138637543.5429645,203.37,111302999.99999999,162.70053275,4237.205367050919,32836,0.01288672,34843025021.46947,10098,737,115076738
2017-12-04,5983,3079862650.438356,199.56,74534400.0,127.8360202863,4054.607997745245,27085,0.0128688,36814573307.37535,8210,706,95807879
2017-12-05,8674,3260140266.2718196,211.13,352326016.0,186.05344447,4024.757524456858,40788,0.01285032,36561966007.04416,11586,702,137539089
2017-12-06,10833,4141989595.08081,268.16,543884032.0,218.687263965252,4544.836601221296,54418,0.01282624,38636041942.95466,14276,794,171694091
2017-12-07,8662,4292801642.9854016,277.87,299528000.0,166.2961954,4499.349211099694,41103,0.01281056,45917049794.05337,11750,787,138327478
2017-12-08,6140,4346086242.263207,281.31,201496992.0,114.52301912,3677.681515359326,33078,0.01279488,47079050185.98137,8000,644,97864805
2017-12-09,5027,4283657477.3633113,277.27,161152000.0,93.71595586,4283.274040045505,22846,0.0127764,44272139452.28096,7472,751,83630107
2017-12-10,4854,4061652732.7522106,262.9,142120000.0,101.70784818,4151.323348910127,23100,0.01276184,45310214248.22634,7354,729,82298662
2017-12-11,6023,3784275821.551292,244.95,152496992.0,117.98269273,3975.60365470434,29742,0.01274448,45602769812.66094,8276,699,97102841
2017-12-12,7468,4348761937.998734,281.49,271785984.0,140.11050104,4180.196531283213,35066,0.01272544,45163391143.254074,10794,736,123162392
2017-12-13,8230,4757362242.78956,307.43,248583008.0,171.20174454,3889.494554760612,43335,0.01270696,45683689907.04373,12142,686,138975935
2017-12-14,7562,4693933359.719689,303.26,261052992.0,154.30893778,4082.91991515386,34203,0.01269128,44009932774.486824,11018,721,124755398
2017-12-15,7106,5041051501.580975,325.61,163054000.0,139.69277252,4468.591869608092,30677,0.0126728,47094351218.76962,9247,790,110125382
2017-12-16,6314,4839770992.455976,312.61,164860992.0,116.68118348,4174.104863775983,29398,0.01265264,52884309752.312584,8558,739,100630925
2017-12-17,7311,5082080098.14173,328.06,278704992.0,148.09736871,4116.808540102699,35813,0.01263584,56014598853.94383,10167,730,118217193
2017-12-18,7245,5470921589.696391,353.07,217305999.99999997,141.88227197,4020.958631918918,32739,0.01261792,55132155444.98879,9867,714,115158269
2017-12-19,8498,5906240876.334561,381.07,317292000.0,170.459483797615,4054.016674930074,39110,0.01260112,55456840607.5215,11793,721,136828223
2017-12-20,10689,5824749135.799041,375.71,498648000.0,278.40875046,4127.389809065743,49869,0.01258432,56118583489.54558,12808,735,160575109
2017-12-21,9425,7291980408.052587,470.29,354020992.0,429.2931616,3823.792507747162,41177,0.01256696,56787683897.40323,12818,682,149187911
2017-12-22,6469,6504988533.567622,419.53,334616992.0,253.58540591,4222.854212444408,28833,0.01255184,57066083428.94827,9154,754,104962202
2017-12-23,5475,5423114231.379332,349.76,190116991.99999997,186.87810789,4145.037479958075,24059,0.01253112,58462096989.08637,7442,741,86851677
2017-12-24,4473,6068442091.83991,391.02,134675008.0,155.04881127,3926.659644148609,28103,0.01251488,62249384950.86202,6551,703,77405051
2017-12-25,4403,5273213211.18327,339.69,119632000.0,127.55518581,3994.41660416167,19084,0.01250032,58359663542.14805,6476,716,72680957
2017-12-26,5969,5606740428.29816,361.08,161342000.0,170.90370771,4072.025214194958,31987,0.01248184,58417213688.82216,8869,731,101621329
2017-12-27,7805,5921280082.372881,381.3,250742000.00000003,227.18157339,4104.734088153888,36511,0.01246392,59913756478.05013,11804,738,131588223
2017-12-28,6330,6561322814.221193,422.51,162716992.0,190.2394904,4055.062481612809,28780,0.01244768,62386120895.319176,9318,730,105040197
2017-12-29,6827,5925307089.7750225,381.3,173824992.0,201.748927247874,4176.554108760178,31002,0.01242864,66161421596.22178,9504,753,110145465
2017-12-30,5954,5883663684.826723,378.52,140463008.0,152.117621883765,3766.492376698017,28115,0.01241128,67857959061.99412,8736,680,99111364
2017-12-31,5306,5114815856.321807,329.0,101667000.0,142.465807378894,4093.599409817148,25191,0.01239504,64945130852.924324,7869,740,88941724
2018-01-01,4884,5434359795.06184,349.55,110244000.0,129.064498763628,3862.038037845731,21944,0.01237656,67760879744.77253,6845,699,78991774
2018-01-02,6724,5585460742.990193,359.06,224768992.00000003,190.66704639,4270.232941306972,31259,0.01236144,67439603201.9677,8815,774,105490070
2018-01-03,7451,5955370845.617095,382.74,180190000.0,174.94554581,3834.346393193674,32148,0.01234128,71853905559.18965,9691,696,115621314
2018-01-04,7070,6449690614.124551,414.41,166108000.0,181.495928451517,3867.655238271971,32200,0.01232616,70126035670.34424,9185,703,110243115
2018-01-05,6678,6264082659.353042,402.38,182618000.0,176.161230657589,4141.898706441883,35855,0.01230936,71552941411.7016,9393,754,110063945
2018-01-06,7278,6000683881.429424,385.36,235391008.0,224.4866486,3866.653985401058,31537,0.0122976,69831165867.6085,9346,705,111823688
2018-01-07,7560,7104806268.594801,456.15,262443008.0,220.24825045,3966.434714115475,35051,0.01227744,68988769530.66574,10478,724,121982872
2018-01-08,6735,7140777097.535364,458.35,220924000.0,196.61703849,3582.421183336124,30570,0.01226008,66717499190.3542,9571,655,109938555
2018-01-09,8204,6291229814.853822,403.71,522438015.99999994,241.69997458,4218.495508269182,39176,0.0122444,64180245587.56995,10659,772,128548098
2018-01-10,6521,6441496417.905405,413.25,265152000.00000003,192.72997215,3978.04759831235,30947,0.01222704,72164052081.74348,8417,729,101568815
2018-01-11,5432,6331378975.465452,406.08,187722000.0,174.84503575,3988.754573002031,24895,0.01220912,70888298242.73497,8205,732,91529715
2018-01-12,4627,5592789542.781753,358.62,158188992.0,129.065862823469,3880.231300280896,20152,0.01219176,74556206051.70688,6389,713,73972577
2018-01-13,5879,6131186892.222164,393.04,248704992.0,169.436840267549,4014.611603263622,27516,0.01217552,74483589963.57239,8581,739,97701482
2018-01-14,4740,6558616353.622697,420.34,180678000.0,115.95975368,3912.973174254788,22602,0.01215592,75708069630.51318,6547,721,76621525
2018-01-15,5851,6180741363.586077,396.02,264781999.99999997,136.396327226898,3967.031098064294,26215,0.01214024,81356206361.18443,7738,732,91999130
2018-01-16,5921,6493023607.38842,415.93,283036000.0,222.742959264743,3863.872491220421,26378,0.01212344,81244189549.86554,7692,714,92446897
2018-01-17,5247,4979893849.496663,318.93,192936992.00000003,165.191731465555,3587.749482279651,25331,0.01210776,75273715239.81776,7559,664,87027396
2018-01-18,5368,5007302247.604512,320.6,152851008.0,139.855870608455,4048.105673496911,23853,0.01208984,71871544582.72533,7261,750,85291241
2018-01-19,5316,4907579671.461823,314.13,199852000.0,143.273285721198,4117.210171909326,27922,0.01207248,77402831268.60733,7870,764,89685412
2018-01-20,5255,5744750005.444539,367.64,240595008.0,140.907651449886,3315.421823369298,26838,0.01205904,77128214012.74513,6894,616,83945265
2018-01-21,5244,6010279660.477686,384.53,126395000.0,138.449200410522,4176.154613948986,22795,0.01204336,67944312534.27928,7484,777,85372998
2018-01-22,4991,5454816860.945933,348.91,116892999.99999999,146.609976937426,3762.858140309494,22222,0.01202488,74117393618.77888,6955,701,80596628
2018-01-23,4920,4930652599.0760565,315.3,116898000.0,185.326142210282,3910.79918017287,21593,0.01201396,72728637490.03836,7759,730,84489349
2018-01-24,5224,4832087965.629743,308.92,92263600.0,165.962765898677,3969.450438127164,27161,0.01199856,74648885195.40161,7379,742,86403380
2018-01-25,4410,5040537440.261589,322.17,76537296.0,123.708741106717,3554.682532045571,19749,0.01197672,76415492559.81503,6231,665,71718958
2018-01-26,4501,4954725725.348493,316.6,91052800.0,121.145734343826,4114.991454827136,23480,0.0119616,70564715050.07263,6446,771,75153489
2018-01-27,3990,5091863761.949838,325.3,66614099.99999999,101.300881971486,3507.30244692109,17973,0.01194312,75435670417.64438,5736,658,65527583
2018-01-28,4622,5056605210.658397,322.96,75700896.0,125.415825753198,4136.92928821785,19945,0.01192688,70810111134.97426,6364,777,73967414
2018-01-29,4601,5195861529.506805,331.77,55323000.00000001,121.832127473878,3944.830573487882,19687,0.01190896,77995113678.85445,6354,742,73491824
2018-01-30,5249,4971409781.330706,317.36,93182600.0,182.433305669124,3980.473795260147,24855,0.01189272,85462783362.52667,7892,750,88815918
2018-01-31,5237,4307387656.5224085,274.9,67649504.0,226.48444344872,3863.424375788276,22140,0.01187872,88336320888.48972,6972,729,81933002
2018-02-01,5044,4292588682.495352,273.88,73082704.0,167.146323948956,3932.654048819055,21437,0.01185912,96770277303.5545,6594,743,78271591
2018-02-02,5301,3775536896.8374147,240.84,122696000.0,188.633059202604,3609.536196023167,36539,0.011844,96243914188.90776,6890,683,87876732
2018-02-03,3831,3708601836.601574,236.51,55887100.0,119.357108209728,4133.269024447796,16006,0.01182608,98179095068.75607,5508,783,62277577
2018-02-04,3984,3951868568.1380677,251.97,48981700.0,123.339281654816,3505.162950062601,18061,0.01180984,103140545392.7609,5893,665,66428353
2018-02-05,4409,3436225219.2010694,219.04,77454496.0,129.651824767795,3769.685366656925,19155,0.01179472,91671538851.82402,5803,716,68927757
2018-02-06,4596,2838168607.8553395,180.87,100344000.0,141.709574807109,3910.740883696159,20400,0.01177848,94481799214.24059,6100,744,72316929
2018-02-07,4220,3307687257.838857,210.73,64730899.99999999,122.040202494043,4105.308222762382,19484,0.01176224,98881624823.79668,5767,782,67536103
2018-02-08,3082,3262005236.1808515,207.77,81312200.0,82.453809662165,3869.208226695949,13962,0.01174264,118665048313.85501,4234,738,49498955
2018-02-09,3839,3891648335.566179,247.82,77557200.0,103.575720497236,3543.999000948925,19692,0.0117292,123134227332.63959,5124,677,61889589
2018-02-10,3897,4093080891.1816974,260.59,76435296.0,109.271139141761,3628.789039659655,16442,0.01171184,111759021301.06483,5371,694,62337239
2018-02-11,3623,3918849770.5737066,249.44,51680100.0,101.359340172481,3941.141773694559,15059,0.01169728,106726084509.91391,4799,755,56422469
2018-02-12,4056,3612313142.8543043,229.87,45760100.0,91.821587556945,3785.479357478754,17398,0.0116788,113930861186.35812,5239,726,62965639
2018-02-13,3966,3898052627.849163,247.99,46476400.0,94.715113470968,3941.673434706377,16866,0.01166368,121384576263.00133,5175,757,61926091
2018-02-14,4627,3684380185.630593,234.34,116137000.0,98.775845566043,3590.972268051727,18843,0.01164968,123455317348.98842,5656,691,69394372
2018-02-15,3902,4341566847.57817,276.08,85772704.0,57.070880824908,3463.81765522908,16724,0.01163176,112380495770.58171,5149,667,61047060
2018-02-16,4028,4734648278.891527,301.01,64320200.0,72.654299030097,3665.613460708538,16648,0.01161776,98760055344.785,5439,707,63397759
2018-02-17,3790,4656990006.178033,296.0,134268992.0,63.508403224016,3945.568537234228,16439,0.01160096,105885933124.60367,5021,762,59277627
2018-02-18,3406,5129610989.1755295,325.96,68135104.0,59.068624322941,3722.87072502837,14687,0.01158584,112838040968.8125,4391,720,52674717
2018-02-19,4043,4717539613.697115,299.7,67482400.0,67.589928550407,3609.305715825068,16866,0.01156848,109550995142.20172,5088,699,61552704
2018-02-20,4638,4990788284.351413,316.99,71114704.0,81.072849087089,3861.804088790284,28785,0.0115528,113458310204.62885,5728,749,74141654
2018-02-21,4551,4762088990.66926,302.39,169590000.0,66.160083897739,3790.479316849976,20668,0.01153544,119639853742.52989,5796,736,70534985
2018-02-22,4156,5050477010.965873,320.63,103123000.0,83.252829294604,3418.556176677168,18742,0.01152144,121728530597.94286,5245,665,63890452
2018-02-23,3319,4417968751.003291,280.41,89026304.00000001,46.088619756407,3770.249388850464,15577,0.01150352,108115907807.36784,4492,734,52902784
2018-02-24,2875,4502138974.921217,285.68,62206300.0,41.52424547,3893.154910159983,12362,0.0114884,112241624435.24374,4193,759,47385677
2018-02-25,2913,4303823010.014518,273.03,33676300.0,46.564371254913,3620.887068230261,13024,0.01147216,118226193306.26591,3899,707,46130265
2018-02-26,4170,4450532054.5082245,282.28,53939200.0,65.58850832,3487.985005785886,17510,0.01145704,113367439577.71994,5203,682,63230196
2018-02-27,4864,4653091897.082303,295.06,64821399.99999999,89.801161133074,3446.717742068199,21033,0.01144416,104967546081.24297,6105,675,74239886
2018-02-28,3922,4756414115.818341,301.54,47981800.0,54.479313910478,3984.326847519519,19176,0.01142512,101806470548.27272,5116,781,61926417
2018-03-01,4172,4512780557.942554,286.03,62044300.0,66.544098740546,3631.512544670239,19824,0.01140888,114212435510.94951,5682,713,67112589
2018-03-02,5262,4947637654.798131,313.52,170633999.99999997,85.27765677599,3417.849534024481,23390,0.01139488,106520391476.98512,6261,672,78527253
2018-03-03,5398,5461980362.238674,346.02,196022000.00000003,85.000101717631,3967.157047334177,25444,0.01137752,106147879689.4904,6958,781,84271664
2018-03-04,5099,5553754203.585657,351.75,123113000.0,82.666959574735,3798.667552997901,21569,0.01135848,117457927902.85847,5982,749,74902505
2018-03-05,5670,5828162001.540683,369.06,130898000.0,80.523932905136,3287.783693554612,25527,0.01134448,121704273652.7658,6860,649,85521438
2018-03-06,5284,5826826953.645872,368.89,93212704.0,70.586847670146,3632.835062270195,26160,0.01132824,106863133175.35515,6431,718,80717743
2018-03-07,4737,5470415727.44473,346.24,162103008.0,73.386378001343,3930.205889740371,20070,0.01131368,113339517866.66838,5868,778,71620230
2018-03-08,4464,5343463053.021318,338.13,128424000.0,80.967642690076,3555.117634531189,18027,0.01130024,124156219625.01419,5590,705,67306874
2018-03-09,4147,4388129183.314138,277.61,155072000.0,55.648718126891,3668.048234872087,18219,0.01128512,116094272941.45879,5203,728,63414936
2018-03-10,3440,4596445998.223467,290.72,78431696.0,52.679654929514,3496.494507331344,14934,0.01126832,123734641500.16403,4473,695,53472314
2018-03-11,3152,4058942595.3300867,256.67,73755400.0,49.504843151836,3491.714884823643,14212,0.01125264,113500245387.60144,4259,695,50201876
2018-03-12,4290,4467369091.219219,282.43,66680300.0,70.065751080258,3667.56082479852,17237,0.01123808,113092836988.90971,5358,731,64735825
2018-03-13,4112,4085339709.113074,258.22,69264496.0,57.635651219852,3833.362719958748,20230,0.0112196,117105920791.58301,5244,765,64352988
2018-03-14,4087,3929609236.2011504,248.32,75383296.0,57.017674309319,3462.709537231676,17204,0.01120728,122088406775.39595,5186,692,62701904
2018-03-15,3679,3416356962.7775536,215.84,75798000.0,50.991368811665,3333.323717936228,15404,0.01119216,113137011254.72563,4813,667,57188941
2018-03-16,3083,3375571854.3930464,213.21,62972500.0,41.701331876124,3812.995556321563,13478,0.01117592,109816002254.5589,4112,764,48661562
2018-03-17,2785,3412461716.1118693,215.49,48877500.0,36.211185681726,3658.106413937414,12998,0.011158,116439510323.83243,3858,734,45164900
2018-03-18,3300,3127167615.7705007,197.43,75859904.0,45.43410365885,3563.366445681293,14616,0.01114456,121330446868.13687,4355,716,51967700
2018-03-19,3604,3332215291.490243,210.33,67314400.0,48.377588821013,3424.433734499619,15730,0.01113,120586514532.93759,4553,689,55387334
2018-03-20,3727,3453510213.4823456,217.94,60005899.99999999,49.080955617775,3781.999604940113,15414,0.0111132,118238612526.0,4757,762,57100502
2018-03-21,4273,3554571208.4731283,224.26,57121400.0,56.556619643473,3647.565427046583,18109,0.01110144,115368766243.05978,5392,736,65523488
2018-03-22,3554,3464947574.031874,218.56,40394500.0,45.846642155844,3528.793659508943,15041,0.01108128,129333612368.19214,4690,713,55665574
2018-03-23,3312,3369205044.410687,212.47,39365700.0,41.284712813229,3410.427440426157,13900,0.01106616,128100831356.11159,4272,690,51047841
2018-03-24,3013,3415859100.0202236,215.37,24099100.0,38.855964497707,3662.575887494186,12658,0.0110516,118782712648.64555,3817,742,46191104
2018-03-25,3009,3289017159.2254224,207.32,23409900.0,39.902867148695,3553.904411399958,12991,0.01103648,123024781449.61443,4066,721,47747378
2018-03-26,3456,3360514425.484126,211.79,37329600.0,44.671963597897,3455.595256917747,16450,0.01102136,117987275765.40314,4417,702,53546861
2018-03-27,3429,3124235338.579524,196.85,53498799.99999999,45.442851390982,3544.209044800012,14941,0.01100568,117880328745.00555,4429,721,53275598
2018-03-28,3806,2976019905.989807,187.47,44833300.0,49.10631750459,3553.986644841218,16231,0.01099084,119804388459.26381,4991,724,59273429
2018-03-29,4072,3164724011.058973,199.31,53055599.99999999,51.855544560791,3524.547995181234,16872,0.010976,115070910994.9082,5145,719,62242200
2018-03-30,3596,2795182530.8888373,176.0,41887500.0,46.948086602368,3226.370519344402,15369,0.01096228,114848398909.4264,4539,659,55110279
2018-03-31,2648,2740655413.2540655,172.53,22220300.0,32.04132649,3622.973679917673,12887,0.0109452,106233607224.53847,3833,741,44208829
2018-04-01,2689,2840576983.1528687,178.78,31024200.000000004,35.597084141308,3764.2131645124,12601,0.01093176,120437139997.83788,3744,771,43764484
2018-04-02,3081,2794888053.2292833,175.87,27927800.0,37.80374569938,3227.613159656355,13317,0.01091608,122745172550.86858,4090,662,48347768
2018-04-03,3833,2822517117.002849,177.57,36809600.0,50.505534213991,3588.413439489799,20211,0.01090152,117633782670.77748,4780,737,60020507
2018-04-04,3553,3011338213.9071136,189.4,39301200.0,42.360595356508,3607.816547102065,15574,0.01011816,120083356433.25876,4490,742,54685894
2018-04-05,5340,2704257249.2963476,170.05,40641000.0,88.819595905471,3556.223787125638,31594,0.01010308,119581782325.87039,10838,733,109662390
2018-04-06,2199,2742165540.5498147,172.41,42452500.0,24.053827990892,1673.29533223022,11832,0.01,129558506050.63478,2918,345,36246503
2018-04-07,1145,2581007065.040442,162.27,30577500.0,11.65473123,741.671777679563,6030,0.01,88820242824.39215,2553,153,24778087
2018-04-08,2539,2704334347.0534577,169.99,24114000.0,18.43930243,3478.065546833956,16732,0.0027139,32474571638.7117,4831,718,50785634
2018-04-09,3625,2769545740.027534,174.05,24546500.000000004,33.099026151925,4125.21261962164,24850,0.00270984,45186323402.26964,7969,853,81079792
2018-04-10,4096,2658959476.0086975,167.06,31208400.0,31.4045020176,3356.51181750115,18712,0.00270522,60353837424.86619,6768,695,73518424
2018-04-11,5248,2635540301.3268504,165.55,41345600.0,43.51061624,3640.482646575967,26193,0.0027027,55384605142.919205,8594,755,94865513
2018-04-12,5225,2689775435.278941,168.92,62352400.0,45.423175069123,3177.568630706278,24526,0.002891175,58154463032.87727,8638,660,94055343
2018-04-13,4722,3058474602.0924444,192.04,56740700.0,36.345135054405,3477.422200432123,22470,0.00269528,53572205384.325035,7653,723,84286234
2018-04-14,4708,3005108546.9013762,188.64,42979700.0,37.28393904198,3549.518601621223,22371,0.0038444,54032349688.75778,7887,739,85493576
2018-04-15,4889,3041892957.824793,190.91,50712700.0,38.115069698355,3515.510042313313,22105,0.00268814,56724454391.75307,8216,733,88437747
2018-04-16,5894,3195381739.6110253,200.5,41090800.0,48.925459827733,3505.871572285671,27358,0.00900379,57098372771.241806,8987,732,101576204
2018-04-17,5584,3099005599.433921,194.41,39801200.0,47.573544694198,3414.562192871439,27699,0.00745797,60023948001.9902,9765,714,104374700
2018-04-18,6950,3122260266.417736,195.83,180248992.0,58.536858917526,3586.966536729072,32564,0.00992992,58712271065.54195,10412,751,119074717
2018-04-19,5640,3642453226.594862,228.41,89253400.0,47.679054037973,3176.038855286508,26494,0.00353021,59563601775.18168,9034,666,99920125
2018-04-20,5883,3812446281.4193687,239.01,128551000.0,41.837621229769,3610.59563843733,31331,0.0026691,57390448529.3496,8944,758,103595206
2018-04-21,5431,4329721011.868232,271.41,89939200.0,44.13460442065,3405.276697198284,26843,0.0028551,62434530835.906425,8930,716,98279035
2018-04-22,6130,4106260415.9467745,257.32,142363008.0,45.994493382561,3420.048380312372,31241,0.0028512,62151280810.977776,8881,720,104708810
2018-04-23,6744,4322411339.671938,270.81,110600000.0,52.953006169332,3363.25365173576,30718,0.00303664,60496329604.93371,10007,709,114339982
2018-04-24,6883,4504825950.620186,282.18,141852000.0,55.117615311561,3533.287956371241,33202,0.0028425,62644825166.50134,10734,746,120806340
2018-04-25,6538,4687573586.249515,293.56,157435008.0,47.980167923898,3377.658157637344,30214,0.00265118,64037106824.28291,9711,714,111292959
2018-04-26,6486,4122063653.68979,258.09,153394000.0,49.752770761493,3396.453568169917,36759,0.00283545,63807502171.06398,10160,719,117165096
2018-04-27,6623,4269802010.1727414,267.29,93178896.0,52.352872043446,3325.252641451803,33474,0.0028293,60136872382.0156,10224,705,115269854
2018-04-28,6498,4022717703.9968266,251.77,84646704.0,45.375419891924,3359.250484999465,31335,0.00264012,58686363048.31416,9930,713,112767597
2018-04-29,6783,4169748766.579009,260.91,92297200.0,47.21323586893,3457.824773739182,30265,0.00263648,60432808448.89524,9940,735,113949787
2018-04-30,6835,4097605794.0082903,256.35,103574000.0,55.819876335446,3180.338746741266,33883,0.00319821,62600814751.8774,10471,677,119267751
2018-05-01,7537,3876357678.9097223,242.45,71420800.0,57.754775195135,3589.323663928237,35866,0.00300416,57411646167.69673,11193,765,128664627
2018-05-02,6614,3837087895.0216293,239.94,83039296.0,48.522872954611,3331.296530096574,30825,0.00262598,60623797720.91421,9674,711,111853991
2018-05-03,8078,3988167691.9163346,249.34,115162000.0,65.504119933224,3349.652807770944,36959,0.00970216,59157148520.89385,12215,716,138170082
2018-05-04,5890,3946380170.9438996,246.68,77875600.0,45.341633814896,3219.504051217713,40362,0.00280575,60514633208.85051,9453,689,111284641
2018-05-05,5871,3860048169.7985296,241.23,73154304.0,54.999703428402,3420.203689696776,32769,0.00970632,55581160824.81719,9782,733,108289510
2018-05-06,4936,3855262419.150197,240.88,50393500.0,44.734092399656,3238.773501005408,23150,0.00969592,55832290247.09784,7853,695,87267747
2018-05-07,5454,3773775040.338783,235.74,44546500.0,54.883548803868,3317.506285142359,28948,0.00968344,53914694689.68022,8973,713,99456380
2018-05-08,5374,3734266693.5994625,233.22,33703600.0,53.610116964201,3336.889649289995,29757,0.00967252,55051821149.922005,8416,718,96052642
2018-05-09,5958,3584433230.518811,223.82,41903700.0,55.17281846931,3392.237735106937,27607,0.00965536,54329764718.15185,9804,731,106791788
2018-05-10,6442,3639517270.386766,227.21,36197200.0,55.372944918163,3267.45562763408,29412,0.00964132,55634939201.76454,9513,705,109378528
2018-05-11,5297,3500365482.259937,218.48,48447300.0,47.047186757985,3318.700260740266,24325,0.0096304,51939991090.99582,8241,717,92381958
2018-05-12,4587,3166069853.3928995,197.57,32938199.999999996,37.342875816918,3262.704566426564,21600,0.00332694,52211624339.98867,8072,706,85651465
2018-05-13,4841,3238427238.074721,202.05,32021800.0,33.328412240382,3424.954254692383,22185,0.0025865,53726715541.89353,7974,742,86681659
2018-05-14,5785,3369691152.895089,210.19,56526000.0,44.647335711358,3263.230806775429,26810,0.00313361,52802533392.30367,9223,708,102032892
2018-05-15,5358,3442494125.325486,214.69,56849200.0,38.632684535333,3300.512518389168,24768,0.0027618,54959407253.67643,8466,717,94190048
2018-05-16,5363,3285704113.8607497,204.87,46385200.0,40.913272311342,3360.075095881686,25004,0.002759625,51572437030.30096,8926,731,97109920
2018-05-17,6574,3197738339.6201878,199.34,44934200.0,129.970534573819,3308.389433802632,30969,0.00954824,54659722149.5,10979,722,118872291
2018-05-18,4901,3096914883.1004167,193.02,58532499.99999999,37.04427105169,3222.773762284461,23396,0.00256914,55161195406.382645,8102,703,88555869
2018-05-19,4203,3267743063.928633,203.62,31524400.000000004,33.704407663568,3310.121703979551,21097,0.00256578,54649088105.57815,7033,723,77004200
2018-05-20,4465,3174734233.3088226,197.79,34040600.0,33.114525716212,3442.575387185293,22206,0.00256186,54687520187.901726,8716,753,88839285
2018-05-21,5225,3272361265.025561,203.83,34791200.0,43.496328138191,3081.606441145993,24866,0.00346864,57228751198.78667,8733,675,94964921
2018-05-22,5542,3189748864.8800135,198.64,51057500.0,45.464691469582,3218.990693092596,26121,0.00947908,51787890643.689804,8597,706,96938107
2018-05-23,5029,2823549492.5848203,175.8,49136900.00000001,41.619136215427,3396.591301985353,23385,0.00710619,49545296133.87399,8422,746,91190718
2018-05-24,4799,2750274452.302875,171.21,44489500.0,38.028807128137,3160.204617880273,25431,0.00709878,53071022492.51511,7874,695,87732617
2018-05-25,4286,2758071171.319451,171.66,26129900.0,37.072064635208,3128.751406836497,22168,0.0094432,48707851819.51959,7450,689,80595589
2018-05-26,4090,2649059626.1960497,164.84,17384600.0,35.523576713937,3441.777130258149,19920,0.00943124,49082303180.541504,7337,759,77471492
2018-05-27,4164,2643723849.28414,164.47,32033800.0,39.993977642386,3219.619867380741,20793,0.0094172,50657320281.299576,7656,711,80288049
2018-05-28,4798,2672529279.7061877,166.23,38161100.0,41.740693894149,3183.476967477615,23034,0.00940524,49570475801.28977,7817,704,86183573
2018-05-29,5113,2412784145.4259057,150.04,51033600.0,45.792488753213,3251.655092000895,24922,0.00939484,48693389762.379166,8185,720,91017871
2018-05-30,4810,2534825019.787412,157.6,23704800.0,40.951047697388,3269.69803344337,23742,0.00937716,50072944619.732414,8283,725,89254412
2018-05-31,4994,2486434539.2098765,154.56,35146100.0,55.286885972215,3359.646223966893,24862,0.008017745,51305939558.84182,8024,746,89756296
2018-06-01,4616,2508262961.5560493,155.89,29047300.0,40.631304540391,3188.544415885595,24437,0.00287984,53163662749.72356,7778,709,85789642
2018-06-02,4404,2536133369.9284353,157.59,40011500.0,35.831540766277,3170.731418006867,20546,0.00251678,51194062715.09348,7438,706,80164026
2018-06-03,5189,2618327287.4175377,162.66,44074900.0,38.919322069745,3121.536479548783,25562,0.00269175,47395480133.57327,8655,696,94720695
2018-06-04,5090,2722046121.627959,169.07,39320200.0,35.271501601336,3148.944438896064,23920,0.00250978,47383520601.588905,8224,703,90760272
2018-06-05,5016,2581540615.2457085,160.31,40491500.0,37.942846385309,3336.822056129448,24208,0.00250684,46220228745.41287,8448,746,91815390
2018-06-06,4916,2692230343.686592,167.15,41766300.0,38.042331138695,3255.986410177793,23204,0.0025032,47131041562.46914,8397,729,90308006
