date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2017/11/22,6188422795,1020728024,546489,34551404165,360.31,800819008,20502.5625,365.4892339,221516,18.06338292,0.00042,1.46285E+15,274853,99737495,6242
2017/11/23,6512207894,1302349724,537068,36584843458,381.44,1845680000,20347.03125,363.134861,226586,18.92640348,0.00042,1.51889E+15,266227,99217879,6190
2017/11/24,5975137449,1311458653,525529,39572779796,412.5,2292829952,20415.375,312.0030804,218668,20.86242022,0.00042,1.54935E+15,270454,94157389,6234
2017/11/25,8013722356,1189430839,561166,45643054347,475.68,1422080000,20310.5625,289.4549522,217823,2.85408,0.000312852,1.56207E+15,257669,100403905,6201
2017/11/26,7472372957,809303825.4,542484,44721221529,465.97,1197779968,20365.3125,355.1085678,221070,3.72776,0.00042,1.55338E+15,256769,99314431,6169
2017/11/27,9670008860,1389317563,608695,45263936558,471.53,1396480000,20271.75,369.1471538,261417,23.65757703,0.00042,1.53721E+15,312031,135031106,6086
2017/11/28,11910664283,1424534648,638989,46137355825,480.52,1346499968,20309.625,423.2037431,279129,24.37920162,0.00042,1.50804E+15,338785,115664543,6094
2017/11/29,13470307377,1848393591,663579,45451998107,473.28,2675940096,20425.03125,444.2834575,300256,36.36587917,0.00042,1.52078E+15,363667,113238183,6108
2017/11/30,11405663660,1301867631,655457,41420634781,431.21,1903040000,20416.125,423.1527423,286669,23.16222151,0.00042,1.54275E+15,348000,111082522,6151
2017/12/1,9724160845,1005419299,622720,42774148959,445.21,1247879936,20476.6875,416.0732981,269458,14.50513688,0.00042,1.54695E+15,314204,111410937,6127
2017/12/2,10617703983,773527413.5,627785,44862591600,466.85,943649984,20205.1875,344.5045965,271771,12.90525126,0.000372456,1.57029E+15,318686,108672644,6053
2017/12/3,9971702979,752997726.1,693808,44569709982,463.7,990556992,20336.53125,407.152401,294405,10.00076623,0.00042,1.50975E+15,342366,116513716,6029
2017/12/4,9815024553,978077444.6,701834,44805171917,466.05,1005550016,20426.34375,804.106265,277303,24.46493356,0.000441,1.53085E+15,369808,111950866,5671
2017/12/5,4902828991,1317591442,693090,45222228133,470.29,1216720000,20636.4375,1183.244509,291424,27.39323575,0.00063153,1.47749E+15,360365,110640271,5588
2017/12/6,6853217136,1639773714,791746,44492017191,462.6,1998259968,20640.84375,1540.650625,382370,108.469192,0.000882,1.46845E+15,538132,115886205,5473
2017/12/7,5013369890,1844294343,659068,41016407299,426.37,2129570048,20908.875,2239.289048,292204,35.51551457,0.001365,1.48072E+15,371005,103778567,5798
2017/12/8,4185319820,1369916098,766411,41854784993,434.99,2336379904,20430.84375,2315.319813,334092,21.53773427,0.001340438,1.55289E+15,384400,123142428,5803
2017/12/9,3146758308,989946089.4,707223,44014827243,457.34,2003849984,20566.125,2126.409908,314887,13.71602739,0.00135047,1.5532E+15,330531,115627334,5813
2017/12/10,3211757127,1116847843,716575,45511313844,472.79,1404179968,20392.3125,1918.268035,316656,12.49081927,0.001095318,1.54943E+15,353197,120616369,5781
2017/12/11,3028320325,1016802703,828899,42398072798,440.36,1771440000,20329.5,1531.823684,383466,15.3186795,0.000861,1.57571E+15,465532,135411129,5749
2017/12/12,7370495939,2529057968,872340,50297547825,522.29,5179829760,20569.40625,1559.061195,413363,30.45995802,0.000924,1.55626E+15,492890,146344635,5715
2017/12/13,7427377794,2585780408,909631,62119038898,644.91,4524539904,20608.21875,1445.2853,439381,52.91907031,0.00067221,1.61274E+15,542841,148353602,5659
2017/12/14,9045276187,2963598739,942559,67496470001,700.59,3821580032,20787.65625,1714.108153,464401,79.99363194,0.001010101,1.6413E+15,582611,148324824,5694
2017/12/15,7399703217,2104876961,904346,67105793957,696.38,2758710016,20829.84375,1455.136989,428066,67.40692158,0.001010101,1.71628E+15,547788,151843768,5800
2017/12/16,5838201448,1589119380,899857,66137925487,686.19,2165690112,20382.375,1468.251251,403701,46.20483009,0.00084,1.74033E+15,514356,152396300,5775
2017/12/17,5840527688,1521159249,876574,67121324224,696.24,2147389952,20346.9375,1172.634386,401425,47.57677365,0.000525,1.75469E+15,499338,150105301,5781
2017/12/18,6599404223,2020167927,984021,69592607484,721.73,3249230080,20561.71875,1161.928902,470458,71.70972151,0.000441,1.78375E+15,594214,161476250,5781
2017/12/19,9710321937,3217883759,1092234,76568727744,793.9,4096549888,20631.375,1487.482223,503282,97.15900629,0.0007098,1.73646E+15,700750,176320793,5604
2017/12/20,11434147992,3143811656,986104,79827640185,827.52,3969939968,20631.375,1731.489837,493821,166.001303,0.00084,1.71615E+15,676725,153008948,5571
2017/12/21,11321819120,2822574872,1072665,79142776721,820.24,3569060096,20414.8125,1760.206791,538200,163.3589984,0.00084,1.74154E+15,739179,168331460,5570
2017/12/22,12378481626,3499897941,1103523,79391000290,822.64,4977710080,20571.28125,1640.148074,568083,208.909428,0.00084,1.7258E+15,764580,165025222,5652
2017/12/23,6731361014,1567692384,918881,65766475645,681.32,2480339968,20835.28125,1207.05967,451497,73.88481049,0.00084,1.79236E+15,565374,155801866,5947
2017/12/24,5617122394,1689728758,758234,69685910816,721.77,2300549888,20504.15625,1024.10605,346299,70.33368964,0.00063,1.82264E+15,447961,122725324,5981
2017/12/25,4714484357,1984001128,752361,67489469123,698.87,2491760128,20446.875,756.7676749,359699,55.77131145,0.000441,1.85323E+15,447833,131021075,6032
2017/12/26,7025808224,2230559021,813510,73733324636,763.37,2201159936,20383.6875,743.0628659,397072,76.337,0.000441,1.86583E+15,515043,134421039,5992
2017/12/27,8254971608,2154143914,912752,74870262805,774.97,2100029952,20533.125,826.1818048,425319,88.840635,0.000441,1.86402E+15,568234,147560599,5966
2017/12/28,10263598288,2524187426,949503,73653192268,762.21,2389149952,20434.125,832.9628957,452867,85.86297937,0.00042,1.91642E+15,598353,152910062,5889
2017/12/29,11175228208,2349997965,1090191,71559533732,740.39,2648969984,20461.21875,1007.437081,544454,157.0003584,0.00042,1.87055E+15,744140,170932097,5786
2017/12/30,12636467674,2703170564,1136659,72872774141,753.82,3187780096,20547.46875,972.7447595,582402,238.8162367,0.00042,1.87464E+15,816013,169414692,5773
2017/12/31,6673558038,1894506905,946981,68865417605,712.21,2554269952,20454.75,871.2215219,440955,82.7872904,0.000441,1.91956E+15,612162,147897158,5907
2018/1/1,6455260064,1877587229,908945,73091720178,755.76,2595760128,20623.96875,768.4409065,453141,75.576,0.000441,1.93507E+15,582511,142374716,5926
2018/1/2,11439362620,3350766369,1153936,74710378603,772.35,5783349760,20561.0625,1053.030166,588283,128.4261803,0.00042,1.92473E+15,793972,173404853,5750
2018/1/3,12858852656,3007242177,1238030,85723877182,886,5093159936,20599.21875,1240.294973,631268,262.6910437,0.000441,1.90434E+15,907535,179899549,5540
2018/1/4,20325267105,5015607627,1349890,93065343759,961.71,6502859776,20963.25,1483.652749,704785,592.5224468,0.00063,1.89545E+15,1081291,183694448,5454
2018/1/5,18873133488,4043007398,1271577,94448336368,975.75,6683149824,20917.5,3180.85648,692926,402.3391353,0.001640625,1.93306E+15,979667,178476756,5341
2018/1/6,15828284008,3301074902,1226417,96347217994,995.15,4662219776,20948.90625,3641.860338,659530,243.0902836,0.0021,1.89913E+15,902957,176860808,5416
2018/1/7,13356911634,4247580049,1152722,1.01003E+11,1043.01,5569880064,21180.1875,2910.38204,599292,208.602,0.001848,1.95065E+15,792558,172839037,5528
2018/1/8,18847354018,6211463484,1215473,1.12187E+11,1158.26,8450970112,20603.4375,2944.30486,645894,251.4401585,0.00189036,2.00581E+15,857580,175771985,5408
2018/1/9,19368049792,6089734473,1256240,1.11024E+11,1146,7965459968,20735.8125,3091.626897,701525,328.317603,0.001848,2.00952E+15,939000,177642105,5377
2018/1/10,23704540594,6332179872,1177685,1.26003E+11,1300.34,9214950400,21081.9375,3696.646402,645542,358.6480757,0.002373,2.00591E+15,873928,165948166,5415
2018/1/11,20800940348,5638996084,1173965,1.22905E+11,1268.09,7235899904,21031.40625,3132.478755,650420,316.3630932,0.002079,2.07542E+15,869367,169948477,5430
2018/1/12,15052606786,4235096249,1118757,1.12287E+11,1158.29,5222300160,20917.125,2324.709276,593833,178.0374548,0.00126,2.0997E+15,775572,166119582,5419
2018/1/13,12593461168,3893555493,1179321,1.23188E+11,1270.47,5746760192,20679.09375,2411.655583,631489,127.1254167,0.001533,2.1408E+15,841560,168636663,5394
2018/1/14,35138999309,3745835244,1081593,1.35533E+11,1397.48,4841630208,21025.875,2236.838276,579714,125.7732,0.0013079,2.16917E+15,718666,164942509,5625
2018/1/15,16889265174,5338838611,1206420,1.32429E+11,1365.21,4781100032,20413.875,2227.026798,694739,266.21595,0.001092,2.18937E+15,857921,172731624,5424
2018/1/16,20336689647,4887962351,1277936,1.25414E+11,1292.63,8405139968,20887.59375,2229.81191,719093,379.9143562,0.001092,2.20175E+15,923303,180941870,5522
2018/1/17,17754581396,5003758092,1277083,1.02999E+11,1061.34,8545160192,20843.25,2069.225744,703314,355.6404968,0.001071,2.25717E+15,937064,180681911,5572
2018/1/18,14901891211,3850275790,1205184,98662513996,1016.44,5938319872,20549.0625,2153.066739,669433,233.9720079,0.001197,2.27549E+15,856119,176566280,5569
2018/1/19,9865358362,3171783138,1043257,99885404854,1028.82,4084450048,20638.6875,1866.326524,529465,104.322348,0.001092,2.26878E+15,652797,163991686,5685
2018/1/20,8426711246,2301661849,984489,1.01473E+11,1044.95,3975190016,20760.9375,1776.83102,450907,52.41157634,0.00105,2.36382E+15,583375,161003466,5873
2018/1/21,8836394182,3071540452,1006530,1.12249E+11,1155.68,3378089984,20274.65625,1323.960385,582462,223.9330222,0.001029,2.37281E+15,703268,155696409,5810
2018/1/22,9808926094,2933023877,972911,1.02526E+11,1055.35,3810099968,20564.625,1196.762657,496788,116.0437836,0.00063,2.39516E+15,632120,152154974,5883
2018/1/23,9368468388,3159385445,928494,97574578264,1004.17,3556699904,20488.3125,1439.10428,459296,99.38407342,0.000861,2.39929E+15,580684,147917500,5898
2018/1/24,9088700312,3300187429,913668,95973195826,987.48,3944039936,20575.40625,1292.593055,438353,89.95061968,0.00084,2.45997E+15,558542,146436020,5961
2018/1/25,4717238019,3399096672,788515,1.03356E+11,1063.22,4050190080,20337.5625,1058.460298,358124,53.161,0.000750275,2.5076E+15,426098,139895349,5910
2018/1/26,11005133146,3496932172,953429,1.02355E+11,1052.7,3617690112,20401.03125,958.7589109,463443,114.1779936,0.00042,2.50085E+15,614304,154005909,5910
2018/1/27,6998308421,2284143327,831992,1.02673E+11,1055.75,3002870016,20423.0625,816.4639799,401483,87.24617176,0.00042,2.48534E+15,509602,134787950,6004
2018/1/28,8476753142,3068628921,889104,1.08145E+11,1111.78,5372329984,20563.3125,887.8234055,419512,66.7068,0.00042,2.50039E+15,540486,145593619,6017
2018/1/29,10513639944,4330149335,936845,1.21294E+11,1246.7,3715079936,20556.75,1275.091189,453837,125.1390531,0.000756,2.59138E+15,562953,149592868,5925
2018/1/30,10571638444,4056367170,906578,1.15231E+11,1184.13,4107859968,20304.9375,1062.581045,433203,117.5167923,0.000462,2.59625E+15,554952,147989847,5867
2018/1/31,9325694912,3534292253,877284,1.04253E+11,1071.09,3757560064,20533.875,1068.648285,435645,107.109,0.000462,2.62676E+15,546759,146496997,5883
2018/2/1,9907996584,4289504777,1008759,1.08975E+11,1119.37,5261680128,20546.625,1550.754475,487375,201.0080778,0.000945,2.66612E+15,611051,152120496,5778
2018/2/2,12197614511,4407127180,981133,1.00858E+11,1035.77,6713290240,20638.96875,1202.446582,480520,153.0003814,0.000735,2.71147E+15,638509,153579773,5865
2018/2/3,6046709071,1974220251,814486,89526049017,919.21,3243480064,20321.71875,887.3781805,387178,67.33372037,0.000591875,2.76567E+15,490117,134941690,5973
2018/2/4,5285334857,2105779156,800876,93973524100,964.67,2997090048,20315.4375,844.7711172,391709,55.52920159,0.000460898,2.75942E+15,477111,135541047,5960
2018/2/5,6515528274,2671663778,875761,81354956775,834.96,4269530112,20633.8125,873.2099938,421743,82.66104,0.00042,2.78625E+15,544750,145656149,6025
2018/2/6,6654706944,2494645655,888219,68973692504,707.74,6518269952,20381.625,925.6717158,426816,76.94214519,0.000462,2.78708E+15,555626,147759517,5926
2018/2/7,5796905201,2308026418,818625,77048093738,790.43,3896179968,20433.75,850.5918108,392057,64.39439712,0.000525,2.83722E+15,491985,135830781,5913
2018/2/8,2901467774,1296891416,681344,73691751918,755.84,3708189952,20382.09375,654.7476574,320195,37.028316,0.00042,2.82172E+15,371364,120599479,6002
2018/2/9,4406752073,1631293542,789807,79816220771,818.48,2495820032,20271.75,702.0943083,370461,40.59929261,0.00042,2.87724E+15,438004,131158289,5936
2018/2/10,5254646588,1736269289,848390,86074685647,882.47,2930530048,20690.34375,761.9957778,390967,30.88645,0.00042,2.83446E+15,476347,133213686,6022
2018/2/11,3628205641,1511638207,773496,83830521070,859.29,2486650112,20119.40625,646.1928564,347348,8.596353869,0.00042,2.95075E+15,414211,124946154,5955
2018/2/12,3997352044,1761763626,829020,79771040972,817.51,2243450112,20490.84375,642.8145243,395976,14.28871528,0.00042,2.94373E+15,470863,131845880,5945
2018/2/13,5766615512,1897249404,745822,84841483466,869.29,2081170048,20444.4375,631.4701095,337582,23.53246246,0.00042,2.97156E+15,409670,121877447,5965
2018/2/14,4373047297,1659056239,746384,82417771413,844.28,2818370048,20052.5625,642.0372003,356928,41.88181038,0.00042,2.95282E+15,419000,128030588,5860
2018/2/15,5317275341,1954250209,777318,90192145045,923.73,2900100096,20603.53125,634.5970788,369499,46.17283402,0.00042,2.8923E+15,435347,130086778,5966
2018/2/16,4234654813,1205709890,704758,91291481561,934.79,2369449984,20377.125,601.5821349,312693,32.45658505,0.00042,2.99122E+15,374338,123393167,5958
2018/2/17,4089286749,1137894254,772079,92284044836,944.75,2525720064,20548.5,678.7687933,318129,8.67223815,0.00042,2.97372E+15,378114,132134027,6036
2018/2/18,4208133587,1255987113,756092,95097160425,973.35,2567290112,20346.09375,766.1450479,314608,17.76659113,0.000525,3.00382E+15,357178,124078625,5984
2018/2/19,3662082292,1433978441,811384,90067196144,921.67,2169019904,20427.375,656.1792604,356302,7.37336,0.00042,2.97696E+15,395473,128643390,5898
2018/2/20,4468168950,1794637379,886897,92226148111,943.57,2545260032,20407.3125,745.4169636,378453,1.88714,0.00042,2.93288E+15,428033,141939245,5814
2018/2/21,4148143566,1587990204,850504,87413244912,894.14,2531729920,20670.5625,741.308288,351754,7.15312,0.00034442,2.91144E+15,421903,136325370,5849
2018/2/22,5006063254,2838256145,761893,83043406149,849.26,2150370048,20403.09375,614.7200116,329591,7.133784,0.000294848,2.9812E+15,384877,127720441,5873
2018/2/23,3063891670,1650758341,733084,79376117943,811.59,2334820096,20661,626.4113855,315849,6.49272,0.000378,2.96771E+15,356638,123216687,5926
2018/2/24,2993609687,1309638053,732861,84283513300,861.59,1926579968,20482.125,626.7903093,282272,0,0.0004216,2.97492E+15,315333,124399611,5850
2018/2/25,1707375352,922669394.6,690582,82136137067,839.46,1646960000,20219.15625,548.9540743,282267,0.335784,0.000357,3.09645E+15,306135,120477839,5858
2018/2/26,2234293010,1604722760,737453,82722327045,845.28,2044480000,20335.3125,546.3120018,350653,8.4528,0.000298008,3.03053E+15,388019,125645100,5803
2018/2/27,1509020536,1506794332,694583,85194523800,870.36,2053980032,20412.75,564.3951211,334754,8.7036,0.000298208,2.97877E+15,350594,122951421,5865
2018/2/28,1607409224,1604611127,720368,85953950331,877.93,1963980032,20569.125,749.0887785,358558,18.15850713,0.00042,3.05257E+15,372419,127356866,5898
2018/3/1,1619050224,1616436175,684404,83825409379,856.01,1868519936,20387.15625,571.2593982,328358,9.41611,0.000361648,3.10306E+15,337962,121478329,5879
2018/3/2,1558003035,1554857217,744666,85386076344,871.76,1894419968,20674.96875,734.40968,336319,0.87176,0.00042,3.07724E+15,344571,133019741,5899
2018/3/3,991638265,988801737.6,673465,83929687677,856.71,1699369984,20435.8125,508.9603763,294133,0.1199394,0.000294445,3.19082E+15,297589,125958010,5949
2018/3/4,1032657892,1029613173,643241,83895358750,856.19,1697939968,20220.28125,553.9217985,273682,0.513714,0.00042,3.14016E+15,285205,122289113,5881
2018/3/5,1538412414,1535872513,752756,84958106401,866.85,1898489984,20317.5,633.9678971,342784,6.506365889,0.00042,3.13523E+15,357280,132798933,5885
2018/3/6,1829452764,1825719368,712591,83698220233,853.82,1943069952,20446.03125,516.0939389,345761,11.61509524,0.000416072,3.11841E+15,364556,127357623,5890
2018/3/7,1810711501,1806605678,783757,80034120713,816.27,2175419904,20616.9375,610.1233862,448019,42.70603832,0.00042,3.19425E+15,468709,135006810,5915
2018/3/8,1444867248,1439705152,690139,73803183075,752.57,1891640064,20299.59375,540.6335665,329912,6.756633224,0.000338852,3.23786E+15,343457,125776936,5856
2018/3/9,1447509308,1443952200,650058,68877806676,702.2,2233019904,20375.0625,500.781517,317340,13.93757106,0.000275568,3.15588E+15,341815,120165929,5898
2018/3/10,902424857.8,900909695.6,591377,71635688650,730.16,1532960000,20461.03125,397.4806353,296474,5.84128,0.00021,3.16673E+15,305110,111152453,5893
2018/3/11,818600551.2,818600551.2,608899,67249460294,685.31,1562680064,20532.5625,361.5728108,270698,0,0.000205156,3.14889E+15,263782,110873441,5957
2018/3/12,1190265474,1190265474,677908,71101307656,724.41,1764999936,20360.4375,513.4220003,312268,3.259845,0.000205156,3.19098E+15,317555,126169908,5823
2018/3/13,2033280655,2033280655,699093,68537699817,698.15,1425959936,20381.625,391.7314989,319562,0.27926,0.000160215,3.17669E+15,323518,122847532,5865
2018/3/14,1513180927,1513180927,671198,67871893400,691.22,1810560000,20410.03125,421.5886443,342300,6.9122,0.000153276,3.1357E+15,349889,117479788,5843
2018/3/15,1303558160,1303558160,654531,60384905435,614.84,1770460032,20495.8125,393.5765835,319298,5.53356,0.00017872,3.16092E+15,335053,117949215,5881
2018/3/16,1015775677,1015775677,654584,60096153769,611.78,1417350016,20533.40625,420.4053323,300745,0.30589,0.00018364,3.27341E+15,315148,115412206,5918
2018/3/17,812077705.9,812077705.9,593203,59116584379,601.68,1267810048,20413.875,312.2690602,272698,0.30084,0.000159873,3.26156E+15,281179,101753320,5856
2018/3/18,1847949219,1847949219,684094,54211743209,551.64,2685499904,20333.0625,363.7877793,309523,0.27582,0.00020541,3.26557E+15,320875,119830040,5933
